PostID,UserID,Content,Timestamp,Likes,Retweets,Hashtags,SentimentScore
175,9,This app keeps crashing. So annoying.,2025-03-22 16:47:18,3,5,#AI,0.68
176,3,Can’t stop using it!,2025-03-24 09:47:18,102,40,"#love,#UX",0.47
177,4,Loving the new update!,2025-03-16 23:47:18,107,21,"#love,#social,#cleanUI",0.51
178,3,Worst experience ever.,2025-03-18 11:47:18,28,14,"#design,#mood",0.56
179,2,Worst experience ever.,2025-03-21 11:47:18,127,48,#cleanUI,0.09
180,8,This app keeps crashing. So annoying.,2025-03-17 10:47:18,100,44,#UX,0.5
181,4,I’m impressed with the speed.,2025-03-25 00:47:18,95,7,#cleanUI,0.98
182,4,Such a smooth interface!,2025-03-25 19:47:18,90,4,"#social,#UX,#fail",0.98
183,4,Absolutely love the UX!,2025-03-24 23:47:18,8,47,"#fail,#AI",0.98
184,4,I’m impressed with the speed.,2025-03-19 04:47:18,127,39,"#design,#fail",0.04
185,6,Just another day...,2025-03-16 02:47:18,137,8,"#UX,#cleanUI,#social",0.19
186,1,This app keeps crashing. So annoying.,2025-03-25 06:47:18,18,15,#cleanUI,1.0
187,9,Just another day...,2025-03-16 15:47:18,140,18,"#love,#social,#mood",-0.62
188,1,Needs dark mode ASAP!,2025-03-23 21:47:18,36,48,#cleanUI,0.19
189,10,Absolutely love the UX!,2025-03-20 01:47:18,93,13,#mood,0.92
190,2,Loving the new update!,2025-03-23 22:47:18,12,16,#love,-0.02
191,6,Just another day...,2025-03-25 21:47:18,4,30,"#cleanUI,#UX,#AI",-0.87
192,4,Just another day...,2025-03-17 11:47:18,80,46,"#fail,#love",0.47
193,1,I’m impressed with the speed.,2025-03-19 15:47:18,0,35,#UX,0.05
194,3,I’m impressed with the speed.,2025-03-20 14:47:18,63,13,"#love,#social,#design",-0.7
195,1,Can’t stop using it!,2025-03-21 04:47:18,23,38,"#mood,#cleanUI",0.53
196,6,This app keeps crashing. So annoying.,2025-03-23 20:47:18,2,41,"#cleanUI,#social,#fail",0.96
197,7,Can’t stop using it!,2025-03-16 04:47:18,26,23,#social,-0.35
198,5,This app keeps crashing. So annoying.,2025-03-24 08:47:18,137,0,#UX,0.0
199,5,Such a smooth interface!,2025-03-18 01:47:18,32,8,"#mood,#fail",-0.31
200,4,I’m impressed with the speed.,2025-03-25 01:47:18,50,42,"#love,#AI,#fail",0.46
